,Z_Rejon,POI,Czas_PrT,Czas_PuT
97,4.0,1.0,407.0760016792574,1362.8086310499175
98,4.0,2.0,232.23412118012538,927.3588284493107
99,4.0,3.0,238.42213478337646,967.0129559823815
100,4.0,4.0,510.12951909779656,1704.423645482149
101,4.0,5.0,274.43397593571393,1282.2775079101673
102,4.0,6.0,642.260048224131,2279.982733402977
103,4.0,7.0,709.7295355507772,999999.0
104,4.0,8.0,289.80588493162395,1117.2811076312614
105,4.0,9.0,216.93823442719312,831.8007984297124
106,4.0,10.0,278.00295555065617,1011.9163099754466
107,4.0,11.0,314.5125236916638,1110.2027585098358
108,4.0,12.0,318.08294061489454,1082.2255730479887
109,4.0,13.0,177.1902934785012,338.3711125838477
110,4.0,14.0,240.0915459428503,812.703224668189
111,4.0,15.0,344.17805535742076,1110.223340744883
112,4.0,16.0,414.4475329950277,1300.7592826656264
113,4.0,17.0,156.87500361191513,445.11910473411604
114,4.0,18.0,187.83490858224476,818.5101937974814
115,4.0,19.0,229.83867875734455,669.4376564185419
116,4.0,20.0,307.8797551578756,1146.2415091460998
117,4.0,21.0,416.79280351784536,1906.000986624864
118,4.0,22.0,437.81784347276664,1473.960332328167
119,4.0,23.0,126.23888187098957,641.5731265868009
120,4.0,24.0,279.68642315760786,1481.5463330659227
121,4.0,25.0,271.4864657361088,2207.2750912934
122,4.0,26.0,306.1127743097535,1885.2869448814138
123,4.0,27.0,271.6135124657147,1750.4557138380662
